Customer_ID,Customer_Name,Age,Gender,City,State,Employment_Type,Annual_Income,Credit_Score,Customer_Since
C103406,Customer_103406,65,Male,Chennai,Tamil Nadu,Salaried,862000.0,804,2025-10-12
C103407,Customer_103407,23,Male,Chennai,Tamil Nadu,Self-Employed,956000.0,731,2023-05-12
C103408,Customer_103408,26,Female,Ahmedabad,Gujarat,Salaried,758000.0,762,2019-09-06
C103409,Customer_103409,36,Male,Ahmedabad,Gujarat,Self-Employed,480000.0,706,2017-10-05
C103410,Customer_103410,41,Male,Pune,Maharashtra,Professional,986000.0,663,2024-06-25
C103411,Customer_103411,61,Female,Delhi,Delhi,Business Owner,1260000.0,622,2017-03-24
C103412,Customer_103412,43,Male,Lucknow,Uttar Pradesh,Salaried,374000.0,741,2021-09-24
C103413,Customer_103413,40,Female,Bengaluru,Karnataka,Self-Employed,1466000.0,779,2019-09-27
C103414,Customer_103414,28,Male,Mumbai,Maharashtra,Salaried,1090000.0,687,2021-01-24
C103415,Customer_103415,40,Male,Ahmedabad,Gujarat,Business Owner,675000.0,797,2025-03-07
C103416,Customer_103416,44,Male,Chennai,Tamil Nadu,Salaried,668000.0,695,2021-05-03
C103417,Customer_103417,47,Female,Ahmedabad,Gujarat,Salaried,1596000.0,725,2018-05-19
C103418,Customer_103418,48,Male,Noida,Uttar Pradesh,Salaried,1225000.0,706,2021-01-10
C103419,Customer_103419,40,Male,Mumbai,Maharashtra,Salaried,1306000.0,800,2017-12-10
C103420,Customer_103420,28,Female,Hyderabad,Telangana,Self-Employed,750000.0,752,2025-03-02
C103421,Customer_103421,27,Male,Kolkata,West Bengal,Salaried,1072000.0,716,2017-05-14
C103422,Customer_103422,27,Female,Gurugram,Haryana,Salaried,990000.0,725,2025-10-17
C103423,Customer_103423,48,Other,Ahmedabad,Gujarat,Self-Employed,780000.0,643,2019-01-24
C103424,Customer_103424,59,Female,Chennai,Tamil Nadu,Salaried,894000.0,575,2023-03-05
C103425,Customer_103425,60,Male,Ahmedabad,Gujarat,Professional,1294000.0,685,2025-03-22
C103426,Customer_103426,35,Male,Lucknow,Uttar Pradesh,Salaried,1490000.0,707,2018-10-18
C103427,Customer_103427,24,Female,Pune,Maharashtra,Salaried,749000.0,755,2025-08-29
C103428,Customer_103428,49,Male,Noida,Uttar Pradesh,Salaried,325000.0,709,2020-11-30
C103429,Customer_103429,22,Male,Gurugram,Haryana,Salaried,1507000.0,690,2021-09-30
C103430,Customer_103430,49,Female,Hyderabad,Telangana,Salaried,1512000.0,528,2020-04-24
C103431,Customer_103431,38,Female,Bengaluru,Karnataka,Business Owner,1010000.0,754,2026-03-09
C103432,Customer_103432,58,Male,Gurugram,Haryana,Salaried,1567000.0,734,2023-04-01
C103433,Customer_103433,49,Male,Bengaluru,Karnataka,Professional,981000.0,773,2020-05-03
C103434,Customer_103434,54,Female,Chennai,Tamil Nadu,Salaried,486000.0,722,2017-08-28
C103435,Customer_103435,39,Female,Bengaluru,Karnataka,Self-Employed,325000.0,795,2025-04-23
C103436,Customer_103436,58,Male,Ahmedabad,Gujarat,Salaried,321000.0,684,2023-02-03
C103437,Customer_103437,44,Male,Hyderabad,Telangana,Salaried,852000.0,717,2018-03-05
C103438,Customer_103438,49,Male,Ahmedabad,Gujarat,Salaried,664000.0,736,2021-05-07
C103439,Customer_103439,37,Male,Lucknow,Uttar Pradesh,Salaried,618000.0,763,2019-06-20
C103440,Customer_103440,41,Male,Gurugram,Haryana,Self-Employed,807000.0,747,2019-06-07
C103441,Customer_103441,58,Female,Lucknow,Uttar Pradesh,Salaried,1193000.0,751,2021-06-18
C103442,Customer_103442,38,Male,Delhi,Delhi,Salaried,631000.0,737,2017-08-04
C103443,Customer_103443,21,Male,Pune,Maharashtra,Professional,564000.0,707,2019-04-17
C103444,Customer_103444,38,Female,Bengaluru,Karnataka,Salaried,658000.0,779,2017-06-30
C103445,Customer_103445,38,Male,Lucknow,Uttar Pradesh,Salaried,1218000.0,611,2025-10-01
C103446,Customer_103446,39,Male,Jaipur,Rajasthan,Salaried,822000.0,679,2025-04-22
C103447,Customer_103447,24,Female,Hyderabad,Telangana,Salaried,962000.0,823,2018-07-08
C103448,Customer_103448,26,Male,Kolkata,West Bengal,Salaried,1471000.0,676,2022-05-15
C103449,Customer_103449,35,Female,Ahmedabad,Gujarat,Self-Employed,1987000.0,715,2019-02-03
C103450,Customer_103450,40,Male,Pune,Maharashtra,Self-Employed,1106000.0,810,2022-02-19
C103451,Customer_103451,22,Male,Pune,Maharashtra,Self-Employed,1067000.0,712,2021-04-01
C103452,Customer_103452,38,Female,Delhi,Delhi,Salaried,376000.0,666,2017-03-01
C103453,Customer_103453,35,Male,Pune,Maharashtra,Salaried,997000.0,798,2024-05-21
C103454,Customer_103454,22,Female,Chennai,Tamil Nadu,Business Owner,875000.0,701,2024-03-06
C103455,Customer_103455,32,Male,Gurugram,Haryana,Salaried,1207000.0,706,2017-07-23
C103456,Customer_103456,33,Female,Noida,Uttar Pradesh,Salaried,693000.0,591,2018-12-18
C103457,Customer_103457,27,Male,Gurugram,Haryana,Salaried,930000.0,712,2018-01-26
C103458,Customer_103458,54,Female,Delhi,Delhi,Self-Employed,1092000.0,764,2020-07-27
C103459,Customer_103459,24,Female,Noida,Uttar Pradesh,Salaried,1609000.0,692,2021-03-03
C103460,Customer_103460,47,Male,Chennai,Tamil Nadu,Professional,1476000.0,637,2023-01-08
C103461,Customer_103461,50,Male,Chennai,Tamil Nadu,Salaried,1356000.0,689,2022-11-23
C103462,Customer_103462,57,Male,Lucknow,Uttar Pradesh,Professional,1141000.0,680,2018-04-03
C103463,Customer_103463,45,Female,Noida,Uttar Pradesh,Salaried,677000.0,704,2021-06-19
C103464,Customer_103464,45,Male,Delhi,Delhi,Self-Employed,1141000.0,686,2024-06-01
C103465,Customer_103465,55,Female,Chennai,Tamil Nadu,Salaried,541000.0,828,2025-04-11
C103466,Customer_103466,59,Male,Jaipur,Rajasthan,Business Owner,768000.0,740,2024-10-10
C103467,Customer_103467,30,Male,Kolkata,West Bengal,Salaried,1561000.0,607,2019-10-14
C103468,Customer_103468,56,Female,Hyderabad,Telangana,Professional,1065000.0,725,2021-11-02
C103469,Customer_103469,41,Male,Kolkata,West Bengal,Business Owner,941000.0,717,2018-05-05
C103470,Customer_103470,25,Male,Noida,Uttar Pradesh,Self-Employed,992000.0,798,2020-05-27
C103471,Customer_103471,48,Female,Bengaluru,Karnataka,Salaried,812000.0,710,2019-08-14
C103472,Customer_103472,64,Female,Jaipur,Rajasthan,Salaried,250000.0,708,2019-05-07
C103473,Customer_103473,27,Male,Jaipur,Rajasthan,Professional,344000.0,841,2025-03-04
C103474,Customer_103474,21,Male,Noida,Uttar Pradesh,Professional,1097000.0,651,2023-09-28
C103475,Customer_103475,62,Male,Hyderabad,Telangana,Salaried,482000.0,772,2024-12-01
C103476,Customer_103476,47,Female,Bengaluru,Karnataka,Salaried,807000.0,724,2020-03-03
C103477,Customer_103477,30,Male,Kolkata,West Bengal,Salaried,359000.0,687,2020-09-07
C103478,Customer_103478,56,Female,Kolkata,West Bengal,Salaried,563000.0,678,2024-07-15
C103479,Customer_103479,38,Female,Chennai,Tamil Nadu,Salaried,848000.0,808,2017-05-24
C103480,Customer_103480,35,Female,Gurugram,Haryana,Business Owner,1220000.0,750,2023-10-27
C103481,Customer_103481,34,Male,Gurugram,Haryana,Salaried,1300000.0,759,2023-05-01
C103482,Customer_103482,47,Male,Bengaluru,Karnataka,Professional,556000.0,778,2020-04-14
C103483,Customer_103483,27,Male,Gurugram,Haryana,Professional,973000.0,742,2025-10-09
C103484,Customer_103484,37,Male,Bengaluru,Karnataka,Salaried,280000.0,651,2019-02-18
C103485,Customer_103485,34,Male,Chennai,Tamil Nadu,Salaried,873000.0,618,2020-02-21
C103486,Customer_103486,23,Female,Delhi,Delhi,Salaried,1231000.0,820,2020-05-01
C103487,Customer_103487,55,Male,Chennai,Tamil Nadu,Salaried,823000.0,734,2020-06-03
C103488,Customer_103488,21,Male,Lucknow,Uttar Pradesh,Business Owner,1376000.0,725,2020-03-09
C103489,Customer_103489,64,Female,Pune,Maharashtra,Self-Employed,1185000.0,837,2021-06-08
C103490,Customer_103490,25,Other,Jaipur,Rajasthan,Salaried,947000.0,651,2025-11-27
C103491,Customer_103491,37,Male,Mumbai,Maharashtra,Professional,750000.0,556,2021-07-01
C103492,Customer_103492,25,Female,Ahmedabad,Gujarat,Salaried,636000.0,602,2022-11-03
C103493,Customer_103493,37,Female,Chennai,Tamil Nadu,Salaried,267000.0,685,2023-03-21
C103494,Customer_103494,48,Male,Jaipur,Rajasthan,Professional,332000.0,728,2023-02-14
C103495,Customer_103495,24,Female,Lucknow,Uttar Pradesh,Salaried,1248000.0,810,2020-02-01
C103496,Customer_103496,44,Male,Kolkata,West Bengal,Salaried,1455000.0,775,2019-08-23
C103497,Customer_103497,55,Male,Mumbai,Maharashtra,Salaried,418000.0,553,2020-05-25
C103498,Customer_103498,41,Male,Pune,Maharashtra,Salaried,877000.0,850,2020-05-23
C103499,Customer_103499,26,Male,Mumbai,Maharashtra,Salaried,250000.0,693,2024-09-06
C103500,Customer_103500,52,Female,Pune,Maharashtra,Self-Employed,459000.0,800,2021-05-04
C103501,Customer_103501,29,Female,Delhi,Delhi,Salaried,954000.0,755,2025-09-03
C103502,Customer_103502,21,Male,Ahmedabad,Gujarat,Self-Employed,643000.0,720,2026-02-03
C103503,Customer_103503,40,Female,Hyderabad,Telangana,Salaried,250000.0,705,2023-04-30
C103504,Customer_103504,33,Male,Bengaluru,Karnataka,Salaried,1538000.0,648,2023-03-20
C103505,Customer_103505,22,Male,Delhi,Delhi,Professional,830000.0,636,2018-03-01
C103506,Customer_103506,55,Female,Noida,Uttar Pradesh,Business Owner,408000.0,709,2018-06-08
C103507,Customer_103507,47,Male,Noida,Uttar Pradesh,Business Owner,901000.0,630,2023-08-14
C103508,Customer_103508,61,Female,Gurugram,Haryana,Salaried,818000.0,827,2026-03-24
C103509,Customer_103509,42,Male,Delhi,Delhi,Salaried,1019000.0,726,2024-06-25
C103510,Customer_103510,40,Female,Chennai,Tamil Nadu,Business Owner,714000.0,850,2019-07-05
C103511,Customer_103511,58,Male,Lucknow,Uttar Pradesh,Professional,976000.0,692,2023-04-26
C103512,Customer_103512,24,Male,Kolkata,West Bengal,Self-Employed,1227000.0,682,2022-10-15
C103513,Customer_103513,37,Female,Mumbai,Maharashtra,Salaried,323000.0,758,2017-07-04
C103514,Customer_103514,56,Female,Mumbai,Maharashtra,Salaried,573000.0,703,2025-02-23
C103515,Customer_103515,34,Male,Hyderabad,Telangana,Salaried,1186000.0,783,2020-03-25
C103516,Customer_103516,60,Female,Lucknow,Uttar Pradesh,Salaried,629000.0,813,2022-09-25
C103517,Customer_103517,33,Male,Bengaluru,Karnataka,Salaried,817000.0,791,2020-02-26
C103518,Customer_103518,39,Male,Noida,Uttar Pradesh,Salaried,662000.0,809,2025-08-15
C103519,Customer_103519,61,Male,Jaipur,Rajasthan,Salaried,687000.0,773,2021-05-12
C103520,Customer_103520,31,Female,Lucknow,Uttar Pradesh,Self-Employed,653000.0,684,2024-11-23
C103521,Customer_103521,64,Female,Gurugram,Haryana,Self-Employed,347000.0,794,2025-10-01
C103522,Customer_103522,22,Female,Hyderabad,Telangana,Self-Employed,1034000.0,765,2017-04-30
C103523,Customer_103523,32,Female,Gurugram,Haryana,Salaried,1275000.0,680,2020-12-04
C103524,Customer_103524,47,Male,Bengaluru,Karnataka,Salaried,779000.0,688,2023-05-25
C103525,Customer_103525,47,Male,Hyderabad,Telangana,Professional,1230000.0,714,2024-11-05
C103526,Customer_103526,61,Male,Bengaluru,Karnataka,Salaried,654000.0,792,2023-09-17
C103527,Customer_103527,64,Female,Mumbai,Maharashtra,Professional,630000.0,728,2023-02-21
C103528,Customer_103528,51,Male,Mumbai,Maharashtra,Salaried,1014000.0,720,2020-06-18
C103529,Customer_103529,50,Female,Bengaluru,Karnataka,Self-Employed,1021000.0,710,2018-07-14
C103530,Customer_103530,35,Female,Mumbai,Maharashtra,Salaried,805000.0,697,2025-06-20
C103531,Customer_103531,57,Female,Chennai,Tamil Nadu,Self-Employed,1121000.0,644,2017-05-31
C103532,Customer_103532,49,Male,Delhi,Delhi,Professional,335000.0,772,2024-06-16
C103533,Customer_103533,22,Male,Delhi,Delhi,Salaried,728000.0,654,2017-05-01
C103534,Customer_103534,58,Female,Lucknow,Uttar Pradesh,Business Owner,1236000.0,724,2020-06-02
C103535,Customer_103535,37,Female,Mumbai,Maharashtra,Professional,1235000.0,693,2025-01-01
C103536,Customer_103536,42,Male,Delhi,Delhi,Business Owner,1184000.0,770,2019-01-29
C103537,Customer_103537,42,Female,Delhi,Delhi,Salaried,1258000.0,698,2019-06-17
C103538,Customer_103538,57,Female,Mumbai,Maharashtra,Salaried,701000.0,655,2018-12-24
C103539,Customer_103539,33,Male,Kolkata,West Bengal,Professional,250000.0,784,2023-05-06
C103540,Customer_103540,38,Female,Gurugram,Haryana,Self-Employed,746000.0,666,2019-01-20
C103541,Customer_103541,22,Male,Jaipur,Rajasthan,Professional,1104000.0,730,2023-06-30
C103542,Customer_103542,36,Female,Kolkata,West Bengal,Salaried,1170000.0,803,2022-06-27
C103543,Customer_103543,24,Male,Mumbai,Maharashtra,Business Owner,639000.0,673,2025-04-25
C103544,Customer_103544,47,Male,Gurugram,Haryana,Business Owner,463000.0,713,2022-12-26
C103545,Customer_103545,61,Male,Delhi,Delhi,Professional,503000.0,692,2020-09-30
C103546,Customer_103546,41,Female,Ahmedabad,Gujarat,Self-Employed,633000.0,729,2018-05-22
C103547,Customer_103547,62,Other,Chennai,Tamil Nadu,Salaried,250000.0,716,2021-02-16
C103548,Customer_103548,64,Male,Noida,Uttar Pradesh,Self-Employed,639000.0,780,2022-02-09
C103549,Customer_103549,23,Male,Hyderabad,Telangana,Self-Employed,869000.0,680,2025-09-07
C103550,Customer_103550,44,Male,Ahmedabad,Gujarat,Salaried,811000.0,803,2019-05-01
C103551,Customer_103551,44,Male,Pune,Maharashtra,Salaried,718000.0,824,2020-07-24
C103552,Customer_103552,38,Female,Kolkata,West Bengal,Professional,574000.0,737,2025-06-23
C103553,Customer_103553,58,Male,Lucknow,Uttar Pradesh,Salaried,621000.0,669,2025-07-19
C103554,Customer_103554,38,Female,Jaipur,Rajasthan,Salaried,628000.0,717,2024-12-21
C103555,Customer_103555,23,Female,Chennai,Tamil Nadu,Self-Employed,1132000.0,712,2018-09-02
C103556,Customer_103556,45,Male,Pune,Maharashtra,Professional,850000.0,835,2018-01-29
C103557,Customer_103557,30,Female,Jaipur,Rajasthan,Self-Employed,2117000.0,713,2020-07-02
C103558,Customer_103558,36,Other,Chennai,Tamil Nadu,Salaried,717000.0,810,2019-05-08
C103559,Customer_103559,43,Female,Bengaluru,Karnataka,Salaried,1025000.0,727,2019-12-02
C103560,Customer_103560,53,Female,Pune,Maharashtra,Salaried,726000.0,723,2025-10-17
C103561,Customer_103561,33,Male,Delhi,Delhi,Salaried,716000.0,697,2022-01-04
C103562,Customer_103562,38,Male,Bengaluru,Karnataka,Business Owner,1475000.0,703,2019-10-14
C103563,Customer_103563,24,Female,Pune,Maharashtra,Salaried,1249000.0,778,2023-10-12
C103564,Customer_103564,38,Male,Gurugram,Haryana,Salaried,250000.0,673,2024-08-05
C103565,Customer_103565,47,Female,Gurugram,Haryana,Professional,441000.0,782,2021-01-08
C103566,Customer_103566,48,Female,Hyderabad,Telangana,Salaried,796000.0,814,2017-06-21
C103567,Customer_103567,34,Male,Pune,Maharashtra,Salaried,643000.0,682,2021-05-07
C103568,Customer_103568,23,Male,Mumbai,Maharashtra,Salaried,250000.0,799,2020-08-11
C103569,Customer_103569,46,Male,Gurugram,Haryana,Salaried,896000.0,788,2018-10-08
C103570,Customer_103570,50,Female,Bengaluru,Karnataka,Salaried,250000.0,776,2022-09-22
C103571,Customer_103571,24,Male,Gurugram,Haryana,Professional,901000.0,679,2023-11-08
C103572,Customer_103572,43,Male,Noida,Uttar Pradesh,Business Owner,1142000.0,712,2020-09-20
C103573,Customer_103573,25,Female,Jaipur,Rajasthan,Business Owner,1199000.0,712,2020-07-23
C103574,Customer_103574,41,Female,Hyderabad,Telangana,Self-Employed,792000.0,850,2024-05-12
C103575,Customer_103575,49,Female,Lucknow,Uttar Pradesh,Salaried,1454000.0,719,2018-08-31
C103576,Customer_103576,53,Female,Jaipur,Rajasthan,Business Owner,983000.0,708,2026-02-14
C103577,Customer_103577,53,Male,Ahmedabad,Gujarat,Salaried,1188000.0,645,2020-11-25
C103578,Customer_103578,55,Other,Noida,Uttar Pradesh,Salaried,555000.0,657,2021-10-13
C103579,Customer_103579,31,Female,Noida,Uttar Pradesh,Salaried,1459000.0,676,2022-07-04
C103580,Customer_103580,59,Male,Delhi,Delhi,Salaried,849000.0,743,2021-04-26
C103581,Customer_103581,36,Male,Noida,Uttar Pradesh,Salaried,1481000.0,627,2017-06-15
C103582,Customer_103582,37,Male,Gurugram,Haryana,Salaried,1393000.0,677,2023-07-24
C103583,Customer_103583,56,Female,Bengaluru,Karnataka,Salaried,953000.0,599,2025-05-04
C103584,Customer_103584,35,Female,Hyderabad,Telangana,Salaried,1012000.0,811,2024-01-07
C103585,Customer_103585,24,Female,Gurugram,Haryana,Salaried,778000.0,727,2023-05-29
C103586,Customer_103586,53,Female,Bengaluru,Karnataka,Self-Employed,522000.0,740,2017-07-23
C103587,Customer_103587,50,Male,Pune,Maharashtra,Salaried,1088000.0,649,2024-04-25
C103588,Customer_103588,47,Female,Jaipur,Rajasthan,Self-Employed,1068000.0,795,2021-01-27
C103589,Customer_103589,27,Female,Ahmedabad,Gujarat,Salaried,250000.0,818,2019-11-01
C103590,Customer_103590,49,Female,Noida,Uttar Pradesh,Salaried,817000.0,724,2021-08-27
C103591,Customer_103591,29,Male,Mumbai,Maharashtra,Self-Employed,1197000.0,689,2019-02-16
C103592,Customer_103592,45,Female,Hyderabad,Telangana,Self-Employed,1436000.0,756,2019-11-12
C103593,Customer_103593,43,Female,Lucknow,Uttar Pradesh,Salaried,1140000.0,768,2024-07-20
C103594,Customer_103594,55,Male,Kolkata,West Bengal,Salaried,250000.0,777,2024-01-25
C103595,Customer_103595,64,Female,Bengaluru,Karnataka,Business Owner,428000.0,763,2022-03-19
C103596,Customer_103596,29,Male,Hyderabad,Telangana,Salaried,712000.0,783,2025-04-04
C103597,Customer_103597,26,Male,Chennai,Tamil Nadu,Salaried,1410000.0,675,2018-06-16
C103598,Customer_103598,46,Female,Kolkata,West Bengal,Salaried,607000.0,779,2024-11-14
C103599,Customer_103599,63,Male,Hyderabad,Telangana,Business Owner,1273000.0,691,2021-06-10
C103600,Customer_103600,28,Female,Ahmedabad,Gujarat,Salaried,601000.0,557,2022-11-25
C103601,Customer_103601,42,Female,Pune,Maharashtra,Professional,1063000.0,690,2024-10-16
C103602,Customer_103602,39,Male,Ahmedabad,Gujarat,Self-Employed,474000.0,684,2024-05-24
C103603,Customer_103603,35,Male,Mumbai,Maharashtra,Self-Employed,772000.0,736,2026-03-23
C103604,Customer_103604,50,Male,Ahmedabad,Gujarat,Salaried,397000.0,774,2019-03-02
C103605,Customer_103605,34,Male,Lucknow,Uttar Pradesh,Self-Employed,1427000.0,733,2018-07-30
C103606,Customer_103606,43,Female,Mumbai,Maharashtra,Salaried,572000.0,850,2017-03-29
C103607,Customer_103607,59,Male,Hyderabad,Telangana,Salaried,250000.0,686,2023-04-07
C103608,Customer_103608,38,Female,Jaipur,Rajasthan,Salaried,250000.0,591,2021-10-12
C103609,Customer_103609,21,Male,Ahmedabad,Gujarat,Self-Employed,816000.0,738,2023-03-15
C103610,Customer_103610,60,Male,Jaipur,Rajasthan,Business Owner,667000.0,685,2020-10-25
C103611,Customer_103611,33,Female,Kolkata,West Bengal,Professional,1109000.0,649,2020-04-02
C103612,Customer_103612,55,Male,Jaipur,Rajasthan,Salaried,756000.0,701,2025-03-17
C103613,Customer_103613,55,Female,Ahmedabad,Gujarat,Professional,1316000.0,669,2018-09-10
C103614,Customer_103614,44,Female,Delhi,Delhi,Business Owner,696000.0,675,2024-05-06
C103615,Customer_103615,24,Female,Gurugram,Haryana,Professional,1261000.0,819,2017-12-28
C103616,Customer_103616,63,Male,Pune,Maharashtra,Business Owner,469000.0,728,2020-07-22
C103617,Customer_103617,51,Male,Delhi,Delhi,Salaried,250000.0,703,2017-06-11
C103618,Customer_103618,40,Other,Chennai,Tamil Nadu,Professional,521000.0,824,2017-03-01
C103619,Customer_103619,59,Male,Pune,Maharashtra,Self-Employed,399000.0,701,2017-05-02
C103620,Customer_103620,56,Female,Mumbai,Maharashtra,Business Owner,354000.0,640,2019-07-24
C103621,Customer_103621,55,Female,Lucknow,Uttar Pradesh,Salaried,1015000.0,634,2025-10-12
C103622,Customer_103622,28,Female,Bengaluru,Karnataka,Salaried,744000.0,715,2020-05-10
C103623,Customer_103623,49,Female,Hyderabad,Telangana,Salaried,907000.0,613,2022-09-20
C103624,Customer_103624,33,Other,Pune,Maharashtra,Salaried,1061000.0,644,2023-04-17
C103625,Customer_103625,24,Male,Gurugram,Haryana,Salaried,250000.0,695,2025-02-25
C103626,Customer_103626,36,Female,Jaipur,Rajasthan,Professional,1078000.0,794,2025-05-30
C103627,Customer_103627,25,Female,Gurugram,Haryana,Salaried,368000.0,804,2017-05-11
C103628,Customer_103628,25,Male,Bengaluru,Karnataka,Salaried,619000.0,763,2019-01-22
C103629,Customer_103629,53,Female,Noida,Uttar Pradesh,Salaried,250000.0,720,2024-02-26
C103630,Customer_103630,43,Male,Gurugram,Haryana,Salaried,1112000.0,683,2024-04-26
C103631,Customer_103631,38,Male,Pune,Maharashtra,Salaried,250000.0,745,2026-02-18
C103632,Customer_103632,29,Female,Kolkata,West Bengal,Self-Employed,370000.0,836,2023-10-14
C103633,Customer_103633,55,Female,Delhi,Delhi,Professional,399000.0,729,2021-12-28
C103634,Customer_103634,49,Male,Gurugram,Haryana,Salaried,798000.0,690,2020-04-15
C103635,Customer_103635,47,Female,Lucknow,Uttar Pradesh,Salaried,786000.0,710,2021-05-21
C103636,Customer_103636,29,Male,Pune,Maharashtra,Business Owner,1175000.0,703,2017-02-24
